"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.SourceConcept","Input.SourceConceptBase","Input.TargetConcept","Input.TargetConceptBase","Answer.DoNotKnow","Answer.RelatedButNotPrereq","Answer.Source2Target","Answer.Target2Source","Answer.Unrelated","Answer.comment","Approve","Reject"
"2MPDZKPFE4EGRYM89HC8N9NZVDO6GK","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:00 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:00 GMT 2012","200","","2DI0JG5TYMNCAFKQGR0SXSHYHOPLHG","A1AYHJTD7VEVXD","Approved","Thu Jan 19 19:31:21 GMT 2012","Thu Jan 19 19:31:25 GMT 2012","Thu Jan 26 11:31:25 PST 2012","Fri Jan 20 18:58:33 PST 2012","","","4","100% (238/238)","100% (238/238)","100% (238/238)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Algorithm","Algorithm","","","","Target2Source","",""
"2MPDZKPFE4EGRYM89HC8N9NZVDO6GK","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:00 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:00 GMT 2012","200","","2DI0JG5TYMNCAFKQGR0SXSHYHPMLHF","AGXQ6XNWLMVJI","Approved","Fri Jan 20 00:36:30 GMT 2012","Fri Jan 20 00:36:40 GMT 2012","Thu Jan 26 16:36:40 PST 2012","Fri Jan 20 18:58:33 PST 2012","","","10","100% (107/107)","100% (107/107)","100% (107/107)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Algorithm","Algorithm","","RelatedButNotPrereq","","","",""
"2MPDZKPFE4EGRYM89HC8N9NZVDO6GK","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:00 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:00 GMT 2012","200","","2K5ZXR24SMEZDJV4RYE9Z8PAEQKH09","A3QLWF0PL1VVBG","Approved","Thu Jan 19 20:38:03 GMT 2012","Thu Jan 19 20:38:26 GMT 2012","Thu Jan 26 12:38:26 PST 2012","Fri Jan 20 18:58:33 PST 2012","","","23","100% (83/83)","100% (83/83)","100% (83/83)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Algorithm","Algorithm","","","","Target2Source","",""
"2359U8P9Y38TAD64A4LYNM0JSHNGXO","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:47:44 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:47:44 GMT 2012","166","","2CBENLVWJ5OPPH7HNBZYRWB8UDV1TI","ADN980R82YEY0","Approved","Fri Jan 20 04:35:22 GMT 2012","Fri Jan 20 04:35:49 GMT 2012","Thu Jan 26 20:35:49 PST 2012","Fri Jan 20 18:58:33 PST 2012","","","27","100% (314/314)","100% (314/314)","100% (314/314)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Non-repudiation","Non-repudiation","","","","","Unrelated",""
"2359U8P9Y38TAD64A4LYNM0JSHNGXO","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:47:44 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:47:44 GMT 2012","166","","2PB51Y7QEOZFC71NJ4KMTFXSTGTGDH","A26VVLXF36L6LF","Approved","Fri Jan 20 05:11:08 GMT 2012","Fri Jan 20 05:11:34 GMT 2012","Thu Jan 26 21:11:34 PST 2012","Fri Jan 20 18:58:33 PST 2012","","","26","100% (162/162)","100% (162/162)","100% (162/162)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Non-repudiation","Non-repudiation","","","","","Unrelated",""
"2359U8P9Y38TAD64A4LYNM0JSHNGXO","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:47:44 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:47:44 GMT 2012","166","","2TUD21O3W5XHE0YBZUTK3EPM8CDAGO","A1AYHJTD7VEVXD","Approved","Thu Jan 19 19:26:19 GMT 2012","Thu Jan 19 19:26:36 GMT 2012","Thu Jan 26 11:26:36 PST 2012","Fri Jan 20 18:58:34 PST 2012","","","17","100% (238/238)","100% (238/238)","100% (238/238)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Non-repudiation","Non-repudiation","","","Source2Target","","",""
"2WIOHOVR14IXY5B7GE8EHWA6WA476H","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:01 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:01 GMT 2012","96","","2EB3NAB6BFMFT57KP5STOFDHUHYHUQ","ADN980R82YEY0","Approved","Fri Jan 20 12:10:58 GMT 2012","Fri Jan 20 12:11:18 GMT 2012","Fri Jan 27 04:11:18 PST 2012","Fri Jan 20 18:58:34 PST 2012","","","20","100% (314/314)","100% (314/314)","100% (314/314)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Merkle%27s_Puzzles","Merkle%27s_Puzzles","","","Source2Target","","",""
"2WIOHOVR14IXY5B7GE8EHWA6WA476H","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:01 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:01 GMT 2012","96","","2FD8I9NZW6HEDNX0B2N7Y86AWIQWMT","AGXQ6XNWLMVJI","Approved","Fri Jan 20 00:48:25 GMT 2012","Fri Jan 20 00:48:35 GMT 2012","Thu Jan 26 16:48:35 PST 2012","Fri Jan 20 18:58:34 PST 2012","","","10","100% (107/107)","100% (107/107)","100% (107/107)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Merkle%27s_Puzzles","Merkle%27s_Puzzles","","RelatedButNotPrereq","Source2Target","","",""
"2WIOHOVR14IXY5B7GE8EHWA6WA476H","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:48:01 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:48:01 GMT 2012","96","","2S20RYNJ92NJY39RIYATZHYXI3ZA56","A1AYHJTD7VEVXD","Approved","Thu Jan 19 19:25:26 GMT 2012","Thu Jan 19 19:25:33 GMT 2012","Thu Jan 26 11:25:33 PST 2012","Fri Jan 20 18:58:34 PST 2012","","","7","100% (238/238)","100% (238/238)","100% (238/238)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Merkle%27s_Puzzles","Merkle%27s_Puzzles","","","Source2Target","","",""
"27IONNVRH1KH2QN2YNY6SV9LJ3DXOR","29JV66RLPHITHY4IH7BIB2NJQQF7F2","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,cryptography,public key,security","$0.08","Thu Jan 19 17:47:44 GMT 2012","3","Department:Other","3600","604800","Thu Jan 26 17:47:44 GMT 2012","79","","20QN5F3Q0JG57FV9J8PB99FA8GJGCJ","A26VVLXF36L6LF","Approved","Fri Jan 20 05:33:14 GMT 2012","Fri Jan 20 05:33:43 GMT 2012","Thu Jan 26 21:33:43 PST 2012","Fri Jan 20 18:58:35 PST 2012","","","29","100% (162/162)","100% (162/162)","100% (162/162)","http://en.wikipedia.org/wiki/Public-key_cryptography","Public-key_cryptography","http://en.wikipedia.org/wiki/Whitfield_Diffie","Whitfield_Diffie","","","Source2Target","","",""
